,note01,note02,note03,note04,note05,note06,note07,note08,note09,note10
7794,53,56,61,77,80,89,0,0,0,0
7795,37,77,80,89,0,0,0,0,0,0
7796,77,80,85,0,0,0,0,0,0,0
7797,37,49,76,80,0,0,0,0,0,0
7798,76,80,85,0,0,0,0,0,0,0
7799,37,49,76,80,87,0,0,0,0,0
7800,44,51,60,75,80,84,0,0,0,0
7801,43,51,58,73,79,82,0,0,0,0
7802,51,55,58,79,0,0,0,0,0,0
7803,72,75,82,84,0,0,0,0,0,0
7804,41,53,72,77,81,0,0,0,0,0
7805,57,60,65,72,77,81,0,0,0,0
7806,41,53,72,77,81,84,0,0,0,0
7807,53,57,60,72,84,0,0,0,0,0
7808,46,61,73,77,82,85,0,0,0,0
7809,53,58,61,73,85,0,0,0,0,0
7810,53,58,61,77,82,85,89,0,0,0
7811,46,53,56,77,80,85,89,0,0,0
7812,51,55,58,61,75,79,82,87,0,0
7813,39,51,77,79,82,85,0,0,0,0
7814,41,53,73,79,82,0,0,0,0,0
7815,44,75,80,84,0,0,0,0,0,0
7816,51,56,60,73,0,0,0,0,0,0
7817,51,56,60,79,83,0,0,0,0,0
7818,43,48,52,58,79,82,0,0,0,0
7819,55,58,60,64,78,81,0,0,0,0
7820,41,77,82,0,0,0,0,0,0,0
7821,43,80,0,0,0,0,0,0,0,0
7822,43,52,58,76,79,0,0,0,0,0
7823,44,79,0,0,0,0,0,0,0,0
7824,44,53,60,68,72,77,0,0,0,0
7825,45,54,69,72,78,0,0,0,0,0
7826,46,61,65,70,73,77,0,0,0,0
7827,45,57,72,75,84,0,0,0,0,0
7828,46,56,58,0,0,0,0,0,0,0
7829,46,61,76,85,0,0,0,0,0,0
7830,53,58,61,85,0,0,0,0,0,0
7831,39,51,73,79,84,0,0,0,0,0
7832,44,54,72,75,0,0,0,0,0,0
7833,44,53,71,74,0,0,0,0,0,0
7834,44,51,68,72,75,0,0,0,0,0
7835,46,58,62,68,70,0,0,0,0,0
7836,38,53,62,65,0,0,0,0,0,0
7837,36,43,51,60,63,0,0,0,0,0
7838,48,51,55,60,0,0,0,0,0,0
7839,35,50,59,62,0,0,0,0,0,0
7840,50,53,55,59,62,0,0,0,0,0
7841,34,67,0,0,0,0,0,0,0,0
7842,34,49,55,61,63,0,0,0,0,0
7843,51,55,58,61,65,0,0,0,0,0
7844,39,46,51,67,0,0,0,0,0,0
7845,51,55,58,61,71,0,0,0,0,0
7846,44,56,60,70,0,0,0,0,0,0
7847,51,54,57,60,66,69,72,0,0,0
7848,51,54,57,60,62,66,74,0,0,0
7849,51,54,58,66,0,0,0,0,0,0
7850,39,51,63,67,70,0,0,0,0,0
7851,37,49,61,67,70,0,0,0,0,0
7852,36,52,60,64,67,70,72,0,0,0
7853,57,63,66,0,0,0,0,0,0,0
7854,41,51,57,63,66,0,0,0,0,0
7855,51,53,57,63,0,0,0,0,0,0
7856,41,63,69,0,0,0,0,0,0,0
7857,51,53,57,63,69,0,0,0,0,0
7858,46,53,56,62,68,73,0,0,0,0
7859,53,56,58,62,72,0,0,0,0,0
7860,34,62,68,0,0,0,0,0,0,0
7861,53,56,58,67,0,0,0,0,0,0
7862,74,80,82,0,0,0,0,0,0,0
7863,36,48,74,82,0,0,0,0,0,0
7864,39,78,0,0,0,0,0,0,0,0
7865,39,46,55,67,0,0,0,0,0,0
7866,38,47,53,71,0,0,0,0,0,0
7867,36,51,72,0,0,0,0,0,0,0
7868,35,50,71,0,0,0,0,0,0,0
7869,34,49,70,0,0,0,0,0,0,0
7870,27,39,67,0,0,0,0,0,0,0
7871,32,44,71,0,0,0,0,0,0,0
7872,45,75,0,0,0,0,0,0,0,0
7873,45,54,57,84,87,0,0,0,0,0
7874,51,54,57,60,75,0,0,0,0,0
7875,84,87,0,0,0,0,0,0,0,0
7876,48,60,74,0,0,0,0,0,0,0
7877,51,54,57,60,77,0,0,0,0,0
7878,55,58,63,74,78,0,0,0,0,0
7879,34,79,82,0,0,0,0,0,0,0
7880,55,58,63,79,82,0,0,0,0,0
7881,39,83,0,0,0,0,0,0,0,0
7882,39,46,55,79,84,0,0,0,0,0
7883,40,52,73,0,0,0,0,0,0,0
7884,41,50,56,70,74,80,0,0,0,0
7885,53,56,58,62,70,79,0,0,0,0
7886,34,46,68,74,77,0,0,0,0,0
7887,53,56,58,62,68,74,0,0,0,0
7888,41,50,56,62,70,0,0,0,0,0
7889,53,56,58,60,62,0,0,0,0,0
7890,53,56,58,62,78,0,0,0,0,0
7891,39,46,55,67,70,75,0,0,0,0
7892,44,56,68,72,75,0,0,0,0,0
7893,39,46,51,67,70,75,0,0,0,0
7894,39,46,51,63,67,0,0,0,0,0
7895,41,48,53,65,68,72,0,0,0,0
7896,42,49,54,66,0,0,0,0,0,0
7897,43,50,59,67,71,74,79,0,0,0
7898,55,59,62,65,67,79,0,0,0,0
7899,38,67,71,77,0,0,0,0,0,0
7900,67,71,75,0,0,0,0,0,0,0
7901,31,65,71,74,0,0,0,0,0,0
7902,43,50,65,0,0,0,0,0,0,0
7903,36,43,51,67,72,75,0,0,0,0
7904,55,60,63,72,0,0,0,0,0,0
7905,38,53,71,74,0,0,0,0,0,0
7906,39,74,0,0,0,0,0,0,0,0
7907,39,46,55,67,72,0,0,0,0,0
7908,51,55,60,67,0,0,0,0,0,0
7909,41,73,0,0,0,0,0,0,0,0
7910,41,50,53,70,77,0,0,0,0,0
7911,38,53,65,70,77,0,0,0,0,0
7912,37,67,70,73,79,0,0,0,0,0
7913,37,52,68,80,0,0,0,0,0,0
7914,36,69,75,81,0,0,0,0,0,0
7915,36,51,69,75,81,0,0,0,0,0
7916,41,48,57,74,86,0,0,0,0,0
7917,46,53,56,70,82,0,0,0,0,0
7918,46,52,55,73,76,82,0,0,0,0
7919,34,46,72,80,0,0,0,0,0,0
7920,38,50,68,0,0,0,0,0,0,0
7921,55,58,63,66,0,0,0,0,0,0
7922,34,75,79,0,0,0,0,0,0,0
7923,38,75,79,0,0,0,0,0,0,0
7924,38,53,74,77,0,0,0,0,0,0
7925,55,59,65,67,74,77,0,0,0,0
7926,36,43,51,72,75,0,0,0,0,0
7927,47,59,71,77,0,0,0,0,0,0
7928,55,59,62,65,71,0,0,0,0,0
7929,46,58,67,73,75,79,0,0,0,0
7930,55,58,61,63,67,73,75,79,0,0
7931,75,80,84,0,0,0,0,0,0,0
7932,47,54,60,78,81,84,87,0,0,0
7933,51,54,57,60,78,81,84,0,0,0
7934,46,58,75,79,82,0,0,0,0,0
7935,41,48,57,69,75,78,0,0,0,0
7936,53,57,60,63,75,0,0,0,0,0
7937,46,53,56,68,75,0,0,0,0,0
7938,51,55,58,63,67,70,75,79,0,0
7939,67,70,73,77,79,0,0,0,0,0
7940,48,67,70,79,0,0,0,0,0,0
7941,48,52,55,58,67,70,79,0,0,0
7942,48,55,60,67,72,76,79,0,0,0
7943,46,53,56,68,74,78,0,0,0,0
7944,38,46,50,68,0,0,0,0,0,0
7945,43,46,51,63,67,70,75,0,0,0
7946,46,49,55,63,67,70,73,0,0,0
7947,48,51,56,72,0,0,0,0,0,0
7948,50,53,56,59,71,0,0,0,0,0
7949,39,48,51,55,64,67,75,0,0,0
7950,43,51,59,73,0,0,0,0,0,0
7951,43,51,59,71,0,0,0,0,0,0
7952,36,43,52,69,72,76,81,0,0,0
7953,43,51,59,67,75,79,0,0,0,0
7954,52,55,57,60,64,76,0,0,0,0
7955,67,71,75,79,0,0,0,0,0,0
7956,43,51,59,0,0,0,0,0,0,0
7957,71,76,79,83,0,0,0,0,0,0
7958,36,43,52,71,76,79,83,0,0,0
7959,43,51,59,100,103,0,0,0,0,0
7960,55,59,63,88,91,0,0,0,0,0
7961,36,43,52,88,91,0,0,0,0,0
7962,55,59,60,64,76,79,0,0,0,0
7963,43,52,59,0,0,0,0,0,0,0
7964,55,59,60,64,71,83,0,0,0,0
7965,36,43,52,74,79,83,86,0,0,0
7966,52,55,57,60,72,76,79,84,0,0
7967,71,76,80,83,0,0,0,0,0,0
7968,44,52,59,71,76,80,83,0,0,0
7969,56,59,64,68,80,0,0,0,0,0
7970,53,57,60,89,0,0,0,0,0,0
7971,52,57,61,88,0,0,0,0,0,0
7972,38,45,53,86,0,0,0,0,0,0
7973,38,45,53,72,77,81,84,0,0,0
7974,53,57,60,62,69,72,74,77,81,0
7975,33,69,72,74,77,81,0,0,0,0
7976,53,57,60,62,65,69,72,74,77,0
7977,43,50,59,65,69,72,74,77,0,0
7978,53,55,59,62,72,84,0,0,0,0
7979,52,55,60,69,72,76,81,0,0,0
7980,31,36,43,69,72,76,81,0,0,0
7981,52,55,60,64,67,72,76,0,0,0
7982,45,52,61,64,67,70,73,76,0,0
7983,55,57,61,64,76,0,0,0,0,0
7984,45,52,60,67,79,0,0,0,0,0
7985,55,57,60,64,0,0,0,0,0,0
7986,38,45,54,0,0,0,0,0,0,0
7987,43,50,59,71,74,79,83,0,0,0
7988,53,55,59,62,71,83,0,0,0,0
7989,43,50,59,72,84,0,0,0,0,0
7990,74,77,79,83,86,0,0,0,0,0
7991,53,55,59,62,67,79,0,0,0,0
7992,52,55,57,60,69,72,76,81,0,0
7993,43,51,59,64,67,71,76,0,0,0
7994,55,59,63,67,71,75,79,0,0,0
7995,43,51,59,67,71,75,79,0,0,0
7996,55,59,63,69,81,0,0,0,0,0
7997,53,57,60,62,72,84,0,0,0,0
7998,38,45,53,74,77,81,86,0,0,0
7999,75,80,83,87,0,0,0,0,0,0
8000,44,53,56,0,0,0,0,0,0,0
8001,53,56,59,62,74,86,0,0,0,0
8002,43,50,58,0,0,0,0,0,0,0
8003,67,69,73,76,79,0,0,0,0,0
8004,45,52,61,67,69,73,76,79,0,0
8005,55,57,61,64,76,88,0,0,0,0
8006,38,45,54,76,88,0,0,0,0,0
8007,54,57,60,62,72,84,0,0,0,0
8008,33,72,74,77,81,84,0,0,0,0
8009,54,57,60,62,69,81,0,0,0,0
8010,38,45,53,69,72,74,77,81,0,0
8011,36,43,48,72,84,0,0,0,0,0
8012,38,45,53,72,84,0,0,0,0,0
8013,53,56,59,61,76,88,0,0,0,0
8014,52,55,57,60,72,84,0,0,0,0
8015,33,41,48,69,81,0,0,0,0,0
8016,52,55,57,60,67,79,0,0,0,0
8017,36,43,48,60,63,67,0,0,0,0
8018,44,60,63,68,0,0,0,0,0,0
8019,45,60,63,69,0,0,0,0,0,0
8020,31,60,63,67,0,0,0,0,0,0
8021,32,60,63,68,0,0,0,0,0,0
8022,32,62,0,0,0,0,0,0,0,0
8023,33,65,0,0,0,0,0,0,0,0
8024,32,65,66,0,0,0,0,0,0,0
8025,31,58,0,0,0,0,0,0,0,0
8026,33,63,0,0,0,0,0,0,0,0
8027,79,80,84,87,0,0,0,0,0,0
8028,32,79,80,84,87,0,0,0,0,0
8029,65,66,0,0,0,0,0,0,0,0
8030,31,60,0,0,0,0,0,0,0,0
8031,29,65,0,0,0,0,0,0,0,0
8032,64,65,0,0,0,0,0,0,0,0
8033,35,64,65,0,0,0,0,0,0,0
8034,57,58,0,0,0,0,0,0,0,0
8035,32,54,0,0,0,0,0,0,0,0
8036,89,90,0,0,0,0,0,0,0,0
8037,31,43,75,79,84,0,0,0,0,0
8038,32,44,75,80,84,0,0,0,0,0
8039,33,45,75,81,84,0,0,0,0,0
8040,43,48,51,55,60,63,67,72,0,0
8041,44,48,51,56,60,63,68,72,0,0
8042,45,48,51,57,60,63,69,72,0,0
8043,43,51,55,0,0,0,0,0,0,0
8044,44,51,56,74,0,0,0,0,0,0
8045,45,51,57,77,0,0,0,0,0,0
8046,44,51,56,77,0,0,0,0,0,0
8047,43,51,55,70,0,0,0,0,0,0
8048,44,51,56,74,75,0,0,0,0,0
8049,79,81,84,87,0,0,0,0,0,0
8050,45,51,57,79,81,84,87,0,0,0
8051,43,48,51,55,0,0,0,0,0,0
8052,44,48,51,56,74,0,0,0,0,0
8053,45,48,51,57,0,0,0,0,0,0
8054,44,48,51,56,77,0,0,0,0,0
8055,43,51,55,72,0,0,0,0,0,0
8056,45,51,57,74,0,0,0,0,0,0
8057,45,51,57,66,0,0,0,0,0,0
8058,44,48,51,56,60,0,0,0,0,0
8059,29,65,77,0,0,0,0,0,0,0
8060,35,77,0,0,0,0,0,0,0,0
8061,33,57,66,0,0,0,0,0,0,0
8062,57,66,0,0,0,0,0,0,0,0
8063,32,56,65,0,0,0,0,0,0,0
8064,32,55,63,0,0,0,0,0,0,0
8065,31,43,51,0,0,0,0,0,0,0
8066,32,44,51,0,0,0,0,0,0,0
8067,33,45,51,0,0,0,0,0,0,0
8068,32,44,53,0,0,0,0,0,0,0
8069,43,48,51,55,63,0,0,0,0,0
8070,44,48,51,56,0,0,0,0,0,0
8071,44,48,51,56,63,0,0,0,0,0
8072,45,48,51,57,63,0,0,0,0,0
8073,31,43,44,48,51,56,63,75,79,84
8074,31,60,63,67,72,0,0,0,0,0
8075,32,60,63,68,72,0,0,0,0,0
8076,33,60,63,69,72,0,0,0,0,0
8077,31,48,51,55,60,0,0,0,0,0
8078,32,48,51,56,60,0,0,0,0,0
8079,33,48,51,57,60,0,0,0,0,0
8080,51,70,0,0,0,0,0,0,0,0
8081,39,41,0,0,0,0,0,0,0,0
8082,44,62,65,70,0,0,0,0,0,0
8083,45,64,67,69,0,0,0,0,0,0
8084,43,60,63,67,0,0,0,0,0,0
8085,41,60,63,67,0,0,0,0,0,0
8086,58,60,63,69,0,0,0,0,0,0
8087,43,50,58,65,0,0,0,0,0,0
8088,43,53,57,62,69,0,0,0,0,0
8089,55,60,69,0,0,0,0,0,0,0
8090,53,59,65,0,0,0,0,0,0,0
8091,45,55,60,0,0,0,0,0,0,0
8092,50,54,60,64,0,0,0,0,0,0
8093,43,58,67,0,0,0,0,0,0,0
8094,46,62,69,0,0,0,0,0,0,0
8095,43,60,63,66,69,0,0,0,0,0
8096,48,58,62,64,67,0,0,0,0,0
8097,55,58,64,65,0,0,0,0,0,0
8098,41,57,60,64,65,0,0,0,0,0
8099,46,60,62,70,0,0,0,0,0,0
8100,58,62,69,0,0,0,0,0,0,0
8101,46,62,72,0,0,0,0,0,0,0
8102,41,64,69,0,0,0,0,0,0,0
8103,50,60,62,65,69,0,0,0,0,0
8104,43,58,62,65,67,0,0,0,0,0
8105,46,57,58,62,65,0,0,0,0,0
8106,48,55,58,62,64,0,0,0,0,0
8107,43,53,59,0,0,0,0,0,0,0
8108,53,60,62,69,0,0,0,0,0,0
8109,56,62,65,70,0,0,0,0,0,0
8110,57,64,67,72,0,0,0,0,0,0
8111,43,60,63,69,0,0,0,0,0,0
8112,41,60,63,69,0,0,0,0,0,0
8113,58,60,63,67,0,0,0,0,0,0
8114,43,57,59,0,0,0,0,0,0,0
8115,41,57,65,0,0,0,0,0,0,0
8116,52,60,64,67,70,0,0,0,0,0
8117,46,64,67,0,0,0,0,0,0,0
8118,50,57,67,0,0,0,0,0,0,0
8119,55,62,69,0,0,0,0,0,0,0
8120,46,60,65,0,0,0,0,0,0,0
8121,48,60,65,0,0,0,0,0,0,0
8122,29,57,65,0,0,0,0,0,0,0
8123,24,64,69,72,77,89,0,0,0,0
8124,28,0,0,0,0,0,0,0,0,0
8125,43,64,69,72,0,0,0,0,0,0
8126,29,65,69,72,0,0,0,0,0,0
8127,48,65,69,72,0,0,0,0,0,0
8128,24,64,69,72,0,0,0,0,0,0
8129,29,63,69,72,0,0,0,0,0,0
8130,48,63,69,72,0,0,0,0,0,0
8131,55,57,60,64,84,0,0,0,0,0
8132,55,57,60,64,76,0,0,0,0,0
8133,55,57,60,64,79,0,0,0,0,0
8134,52,55,58,62,79,0,0,0,0,0
8135,52,55,58,62,0,0,0,0,0,0
8136,41,77,79,0,0,0,0,0,0,0
8137,57,60,63,67,84,0,0,0,0,0
8138,57,60,63,67,77,0,0,0,0,0
8139,57,60,63,67,81,0,0,0,0,0
8140,57,60,63,67,0,0,0,0,0,0
8141,43,77,78,79,0,0,0,0,0,0
8142,53,57,59,62,86,0,0,0,0,0
8143,53,57,59,62,79,0,0,0,0,0
8144,53,57,59,62,83,0,0,0,0,0
8145,78,82,87,0,0,0,0,0,0,0
8146,53,57,59,62,77,81,86,0,0,0
8147,76,78,84,0,0,0,0,0,0,0
8148,40,76,78,84,0,0,0,0,0,0
8149,75,78,81,84,0,0,0,0,0,0
8150,39,75,78,81,84,0,0,0,0,0
8151,54,57,61,62,0,0,0,0,0,0
8152,74,77,81,84,0,0,0,0,0,0
8153,38,74,77,81,84,0,0,0,0,0
8154,31,75,78,81,84,0,0,0,0,0
8155,43,75,78,81,84,0,0,0,0,0
8156,40,76,79,81,84,0,0,0,0,0
8157,54,57,60,63,66,69,72,75,0,0
8158,65,69,72,74,0,0,0,0,0,0
8159,42,65,69,72,74,0,0,0,0,0
8160,53,57,60,62,69,0,0,0,0,0
8161,65,68,71,76,0,0,0,0,0,0
8162,38,66,69,72,75,0,0,0,0,0
8163,43,71,75,77,79,0,0,0,0,0
8164,38,65,69,72,74,0,0,0,0,0
8165,41,66,69,72,76,0,0,0,0,0
8166,71,75,77,79,0,0,0,0,0,0
8167,62,65,69,72,76,79,0,0,0,0
8168,61,65,71,75,79,0,0,0,0,0
8169,60,64,69,74,79,0,0,0,0,0
8170,56,60,66,70,75,0,0,0,0,0
8171,55,59,65,69,74,0,0,0,0,0
8172,48,55,64,69,72,0,0,0,0,0
8173,24,60,62,63,64,0,0,0,0,0
8174,28,72,0,0,0,0,0,0,0,0
8175,43,59,60,0,0,0,0,0,0,0
8176,29,60,64,0,0,0,0,0,0,0
8177,34,60,72,0,0,0,0,0,0,0
8178,29,60,65,0,0,0,0,0,0,0
8179,33,72,0,0,0,0,0,0,0,0
8180,39,60,72,0,0,0,0,0,0,0
8181,48,59,60,0,0,0,0,0,0,0
8182,24,60,64,0,0,0,0,0,0,0
8183,36,60,72,0,0,0,0,0,0,0
8184,43,61,62,0,0,0,0,0,0,0
8185,31,62,67,0,0,0,0,0,0,0
8186,35,74,0,0,0,0,0,0,0,0
8187,41,62,74,0,0,0,0,0,0,0
8188,50,66,70,75,0,0,0,0,0,0
8189,31,65,69,74,0,0,0,0,0,0
8190,43,64,66,72,0,0,0,0,0,0
8191,28,64,66,72,0,0,0,0,0,0
8192,40,63,66,69,72,0,0,0,0,0
8193,27,63,66,69,72,0,0,0,0,0
8194,39,62,65,69,72,0,0,0,0,0
8195,26,62,65,69,72,0,0,0,0,0
8196,38,63,66,69,72,0,0,0,0,0
8197,31,63,66,69,72,0,0,0,0,0
8198,46,84,0,0,0,0,0,0,0,0
8199,51,84,0,0,0,0,0,0,0,0
8200,47,86,0,0,0,0,0,0,0,0
8201,50,83,0,0,0,0,0,0,0,0
8202,53,86,0,0,0,0,0,0,0,0
8203,52,83,0,0,0,0,0,0,0,0
8204,62,78,82,87,0,0,0,0,0,0
8205,43,77,81,86,0,0,0,0,0,0
8206,55,76,78,84,0,0,0,0,0,0
8207,52,75,78,81,84,0,0,0,0,0
8208,51,74,77,81,84,0,0,0,0,0
8209,36,79,84,0,0,0,0,0,0,0
8210,28,77,84,0,0,0,0,0,0,0
8211,45,68,0,0,0,0,0,0,0,0
8212,41,79,84,0,0,0,0,0,0,0
8213,33,77,84,0,0,0,0,0,0,0
8214,50,75,79,0,0,0,0,0,0,0
8215,36,75,79,0,0,0,0,0,0,0
8216,31,76,0,0,0,0,0,0,0,0
8217,35,77,84,0,0,0,0,0,0,0
8218,52,74,77,0,0,0,0,0,0,0
8219,38,74,77,0,0,0,0,0,0,0
8220,24,79,0,0,0,0,0,0,0,0
8221,28,77,0,0,0,0,0,0,0,0
8222,31,72,0,0,0,0,0,0,0,0
8223,46,60,0,0,0,0,0,0,0,0
8224,29,75,0,0,0,0,0,0,0,0
8225,33,74,0,0,0,0,0,0,0,0
8226,40,63,0,0,0,0,0,0,0,0
8227,40,72,74,0,0,0,0,0,0,0
8228,38,75,0,0,0,0,0,0,0,0
8229,31,65,0,0,0,0,0,0,0,0
8230,24,64,0,0,0,0,0,0,0,0
8231,28,67,72,0,0,0,0,0,0,0
8232,31,67,72,0,0,0,0,0,0,0
8233,43,67,72,0,0,0,0,0,0,0
8234,33,65,72,0,0,0,0,0,0,0
8235,36,64,67,0,0,0,0,0,0,0
8236,34,72,0,0,0,0,0,0,0,0
8237,29,65,67,0,0,0,0,0,0,0
8238,31,67,69,0,0,0,0,0,0,0
8239,36,64,69,72,0,0,0,0,0,0
8240,31,64,69,72,0,0,0,0,0,0
8241,36,65,69,72,0,0,0,0,0,0
8242,48,66,70,75,0,0,0,0,0,0
8243,36,43,52,55,57,62,67,71,77,79
8244,65,67,71,79,0,0,0,0,0,0
8245,52,55,60,65,0,0,0,0,0,0
8246,65,67,76,0,0,0,0,0,0,0
8247,52,64,67,74,0,0,0,0,0,0
8248,47,59,65,0,0,0,0,0,0,0
8249,41,53,62,65,71,0,0,0,0,0
8250,38,50,65,67,74,0,0,0,0,0
8251,41,53,65,69,74,0,0,0,0,0
8252,40,52,67,69,73,76,0,0,0,0
8253,41,53,67,69,73,76,0,0,0,0
8254,55,67,72,76,0,0,0,0,0,0
8255,48,78,79,0,0,0,0,0,0,0
8256,39,51,72,78,83,0,0,0,0,0
8257,55,59,65,77,79,83,0,0,0,0
8258,43,74,79,83,0,0,0,0,0,0
8259,55,59,65,75,79,83,0,0,0,0
8260,48,76,79,84,0,0,0,0,0,0
8261,43,71,76,79,0,0,0,0,0,0
8262,55,60,64,69,76,79,0,0,0,0
8263,50,67,71,74,0,0,0,0,0,0
8264,55,59,65,74,77,79,0,0,0,0
8265,43,72,77,79,0,0,0,0,0,0
8266,48,69,76,79,0,0,0,0,0,0
8267,47,74,79,83,86,0,0,0,0,0
8268,43,71,74,79,83,0,0,0,0,0
8269,38,73,74,0,0,0,0,0,0,0
8270,43,78,79,0,0,0,0,0,0,0
8271,39,51,73,78,83,0,0,0,0,0
8272,49,82,0,0,0,0,0,0,0,0
8273,50,69,79,0,0,0,0,0,0,0
8274,41,69,79,0,0,0,0,0,0,0
8275,53,56,60,68,72,0,0,0,0,0
8276,55,62,65,74,0,0,0,0,0,0
8277,42,54,72,75,81,0,0,0,0,0
8278,55,70,81,0,0,0,0,0,0,0
8279,53,69,79,0,0,0,0,0,0,0
8280,58,60,64,66,70,75,0,0,0,0
8281,67,70,76,0,0,0,0,0,0,0
8282,48,67,70,76,0,0,0,0,0,0
8283,58,60,64,67,70,76,0,0,0,0
8284,55,70,76,79,0,0,0,0,0,0
8285,55,58,60,64,69,75,78,0,0,0
8286,58,60,64,70,77,0,0,0,0,0
8287,45,57,72,77,81,0,0,0,0,0
8288,35,47,68,71,76,0,0,0,0,0
8289,42,54,78,81,87,0,0,0,0,0
8290,43,75,78,84,0,0,0,0,0,0
8291,50,55,58,82,0,0,0,0,0,0
8292,46,74,79,84,0,0,0,0,0,0
8293,49,55,58,73,77,0,0,0,0,0
8294,48,72,81,0,0,0,0,0,0,0
8295,57,60,65,70,79,0,0,0,0,0
8296,58,60,64,70,79,0,0,0,0,0
8297,53,69,72,77,0,0,0,0,0,0
8298,56,60,66,72,0,0,0,0,0,0
8299,55,59,62,67,71,74,79,0,0,0
8300,44,51,56,66,72,75,0,0,0,0
8301,44,51,56,66,72,74,0,0,0,0
8302,44,51,56,66,72,0,0,0,0,0
8303,78,84,86,0,0,0,0,0,0,0
8304,55,60,64,69,81,0,0,0,0,0
8305,45,57,72,76,84,0,0,0,0,0
8306,52,57,60,69,81,0,0,0,0,0
8307,38,50,66,72,76,0,0,0,0,0
8308,67,78,79,0,0,0,0,0,0,0
8309,55,59,62,65,67,78,79,0,0,0
8310,47,59,77,89,0,0,0,0,0,0
8311,52,56,62,74,86,0,0,0,0,0
8312,59,71,83,0,0,0,0,0,0,0
8313,76,87,88,0,0,0,0,0,0,0
8314,52,56,62,76,87,88,0,0,0,0
8315,40,52,76,88,0,0,0,0,0,0
8316,52,56,62,72,84,0,0,0,0,0
8317,40,52,69,72,76,81,0,0,0,0
8318,80,81,0,0,0,0,0,0,0,0
8319,52,57,60,80,81,0,0,0,0,0
8320,52,57,60,76,0,0,0,0,0,0
8321,38,50,69,78,81,0,0,0,0,0
8322,55,59,65,69,78,81,0,0,0,0
8323,69,76,79,81,0,0,0,0,0,0
8324,31,43,69,76,79,81,0,0,0,0
8325,48,60,84,96,0,0,0,0,0,0
8326,47,59,84,96,0,0,0,0,0,0
8327,45,57,81,93,0,0,0,0,0,0
8328,55,59,65,69,77,81,0,0,0,0
8329,76,79,84,96,0,0,0,0,0,0
8330,43,55,84,96,0,0,0,0,0,0
8331,45,57,84,96,0,0,0,0,0,0
8332,47,59,74,75,81,0,0,0,0,0
8333,43,55,62,63,69,0,0,0,0,0
8334,36,48,60,64,72,0,0,0,0,0
8335,55,59,65,67,78,79,0,0,0,0
8336,39,51,68,72,80,0,0,0,0,0
8337,80,91,92,0,0,0,0,0,0,0
8338,44,56,80,92,0,0,0,0,0,0
8339,51,56,60,75,87,0,0,0,0,0
8340,56,60,66,80,0,0,0,0,0,0
8341,39,51,80,92,0,0,0,0,0,0
8342,56,60,66,75,87,0,0,0,0,0
8343,44,56,66,78,0,0,0,0,0,0
8344,56,60,66,70,82,0,0,0,0,0
8345,56,61,65,70,82,0,0,0,0,0
8346,49,53,59,68,80,0,0,0,0,0
8347,51,56,60,80,92,0,0,0,0,0
8348,44,56,65,72,77,0,0,0,0,0
8349,45,57,66,72,78,0,0,0,0,0
8350,46,58,67,0,0,0,0,0,0,0
8351,45,57,66,72,75,0,0,0,0,0
8352,47,59,67,71,75,0,0,0,0,0
8353,48,60,68,80,0,0,0,0,0,0
8354,35,47,68,0,0,0,0,0,0,0
8355,47,59,80,92,0,0,0,0,0,0
8356,40,52,68,80,0,0,0,0,0,0
8357,52,56,62,70,82,0,0,0,0,0
8358,43,50,59,65,0,0,0,0,0,0
8359,53,65,72,80,84,0,0,0,0,0
8360,48,60,72,80,84,0,0,0,0,0
8361,44,56,72,80,84,0,0,0,0,0
8362,41,53,72,80,84,0,0,0,0,0
8363,56,60,65,68,80,0,0,0,0,0
8364,61,65,71,77,83,0,0,0,0,0
8365,61,65,70,77,82,0,0,0,0,0
8366,61,65,68,77,80,0,0,0,0,0
8367,61,65,70,82,0,0,0,0,0,0
8368,60,64,72,76,84,0,0,0,0,0
8369,75,83,87,0,0,0,0,0,0,0
8370,56,68,75,83,87,0,0,0,0,0
8371,51,63,75,83,87,0,0,0,0,0
8372,47,59,75,83,87,0,0,0,0,0
8373,44,56,75,83,87,0,0,0,0,0
8374,51,56,59,71,83,0,0,0,0,0
8375,64,68,74,80,86,0,0,0,0,0
8376,64,68,73,80,85,0,0,0,0,0
8377,64,68,71,80,83,0,0,0,0,0
8378,64,68,73,85,0,0,0,0,0,0
8379,63,67,75,79,87,0,0,0,0,0
8380,52,55,72,0,0,0,0,0,0,0
8381,52,55,76,0,0,0,0,0,0,0
8382,70,73,74,75,77,78,0,0,0,0
8383,54,58,61,66,0,0,0,0,0,0
8384,54,58,63,75,0,0,0,0,0,0
8385,52,55,58,64,67,72,0,0,0,0
8386,62,65,70,74,82,0,0,0,0,0
8387,62,67,70,74,79,0,0,0,0,0
8388,62,63,65,70,74,77,0,0,0,0
8389,65,66,67,70,74,79,0,0,0,0
8390,60,61,62,72,73,74,0,0,0,0
8391,34,46,53,56,58,0,0,0,0,0
8392,46,48,49,50,0,0,0,0,0,0
8393,48,50,51,53,0,0,0,0,0,0
8394,49,55,58,64,0,0,0,0,0,0
8395,48,57,60,63,65,0,0,0,0,0
8396,41,48,51,55,56,57,0,0,0,0
8397,41,50,58,0,0,0,0,0,0,0
8398,52,55,61,73,0,0,0,0,0,0
8399,51,55,60,70,0,0,0,0,0,0
8400,51,53,57,60,72,0,0,0,0,0
